PN,No.,Gloss,Chinese,Frame,PB (Matisoff 2003),PN (Bradley 1979b),PTB,PLa,PLa initial,PLa rhyme,PLa tone,CW-QY,C-WC,C-LJ,C-LB,C-CJ,C-QS,CE-YA,W-SZP,W- SLZ,W-DT,W-YL,E-DC,E-HS,E-TS,XZ,YL (young),YL (old),MD,Eka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,44,yesterday-1,昨天,他__过来,,*ʔəmi¹,,a²ʔni³,0,a,2,aŋ³³,ɑ̃³³,aŋ³³,ɑ²¹nɑ³³,an³³,ɑn³³,a²¹nɛ³³,"an³³, a³³na³³",a³³ni³³,a²¹ni³³,a⁴⁴na³³,a²¹nɛ³³,a²¹ni³³,a²¹nə³³,a²¹ɲi³³,a²¹ni³³,a²¹ni³³,a²¹ni³³,a²¹mi²⁴,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,458,pestle,杵,他有三个__,,,,,,,,tsʰa²¹ti²¹sɿ³³,tsʰɛ²¹tɛ²¹sɿ³³,tsʰa²¹ti²¹sɿ³³,"bi⁵⁵, tsʰɑ²¹tɛ²¹sɿ³³",vv̩³³dɑ⁵⁵tsɿ³³,tsʰa²¹ti²¹ly²¹,tsʰa²¹ti²¹sɿ³³,tsʰa²¹tsu⁴⁴vv̩²¹ma³³,tsʰa²¹tʂʰu²⁴vv̩²¹,tʂʰv̩˞²¹tsʰu⁵⁵tʰy³³,,tei²¹m̩³³pə²¹,tsʰa²¹ti²¹sɿ³³,tsʰɔ²⁴di²¹sɿ³³,,tsʰa²¹tsʰo³³bi⁵⁵bi⁵³,,ma⁵⁵pʰiŋ²¹kʰoŋ²¹liŋ²¹tsʰɿ⁵⁵,tsʰa³³bio⁵³ɣɨ²¹do²⁴,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,460,bamboo basket,箩筐 (背东西用),他有三只__,,*C-krakL & *ka² + *m-gyapL,,,,,,kʰa³³lə⁵⁵,,kʰa³³lv̩⁵⁵,pɑ⁵⁵lɔ³³,kʰa³³tsɿ²¹,kʰa³³tsɿ²¹,kʰa³³lə⁵⁵,da²¹wo²⁴,bɛ˞²⁴lv̩⁴⁴,kʰa⁴⁴tʰɨ⁴⁴,bo²⁴lo⁴⁴,kʰa³³tɕʰi⁵⁵,kʰɛ⁵⁵dzɿ²¹,ty⁵⁵ly³³,ty³⁵ø³³,pɛ˞³³lo³³,,"kʰa³³lu⁵⁵, kʰa³³dʒu²¹",ko³³ta⁵⁵la²¹,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,470,small bowl,小碗,桌上有三个__,,,,a¹kje²za²,,,,a⁵⁵kai²¹,,a⁵⁵cɛ²¹za²¹,a⁵⁵kiɛ̠²¹za²¹,,dzɑ⁵⁵pʰi²¹zɑ²¹,a⁵⁵kɛ²¹,a⁵⁵kai²¹za²¹,a⁵⁵kai²¹za²¹,a⁵⁵ke²¹zo²¹,a⁵⁵kɛ²¹,kei²¹zɔ²¹,,a⁵⁵ki²¹,a⁵⁵qai²¹tɛ˞³³zo²¹,a⁵⁵kai⁴¹za²¹,,i⁵⁵ɕɛ²¹jo²¹,ku⁵⁵ɕi³³jo³¹,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,471,large bowl,大碗,桌上有三个__,,,,,,,,pa⁵⁵tʰu³³,pɑ⁵⁵tʰu³³,a⁵⁵cɛ²¹pa⁵⁵tʰu³³,,ka²¹pa²¹,ka̠²¹pa̠²¹,ka²¹pa³³,a⁵⁵kai²¹pa²¹tɛ²¹,a⁵⁵kai²¹pa⁵³,po²⁴tʰu³³,pɐ⁴⁴tʰə³³,pa⁵⁵,ka̠²¹pa²¹,a⁵⁵ki²¹tsu³³pa²¹,a⁵⁵qai²¹ti³³mo³³,a⁵⁵kai⁴¹ɣɛ˞²¹,,i⁵⁵ɕɛ²¹mo³³,ku⁵⁵ɕi²¹vaŋ²⁴ko²¹,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,482,folksong,民歌／山歌,首,,,,,,,,bɛ⁵⁵tsʰɛ⁵⁵,ɣɑ³³kʰɛ³³,bɛ³³tɕʰi⁵⁵,ha²¹pa²¹ɣɑ³³,ha²¹pa²¹ɣɑ³³,ɣɑ³³kʰɨ⁵⁵kʰu²¹,"ɦa³³kʰu⁵⁵tsɛ³³, bi³³tɕʰi⁵⁵",hẽ⁴⁴kv̩³³tʂɛ³³,kə³³,he⁴⁴wo³³,a²¹kʰɛ²¹tʂa³³,kɔ³³tɕʰi⁵⁵,ɣɔ³³kʰɨ⁵⁵tʂɛ³³,gɔ³³kʰu⁵⁵,xai³⁵ko³³,xai⁵³,,bɛ⁵⁵ko³³,go²⁴mu²⁴,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,483,song,歌,首,,,,,,,,ko³³,kɨ³³,kə³³,,ɣɑ³³tɕʰy⁵⁵,mi⁵⁵sa²¹ɣɑ³³,kɨ³³,ko³³,kə³³,,tʂa³³,,bi³³tɕʰi⁵⁵,,ko³³,tsʰaŋ³³ku³³,,ko³³,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,484,story,故事,个,,,,,,,,ko²¹pʉm²¹,ku²¹pɛn²¹,ku²¹pəŋ²¹,kv̩²¹tɕi⁵⁵,kv̩⁵⁵tɕi⁵⁵,ku²¹sɿ²¹,ku²¹pɛn²¹,ku²¹pə̃²¹,ku⁵⁵sɿ⁵⁵,ku²¹pə̃n²¹,ku²¹pɛ̃n²¹,ku²¹pə²¹,ku²¹pɨ²¹,kɔ²¹pə²¹,ku⁵⁵tɕĩ³³,ku²¹sɿ³³,,kam³³pɨm³³,ɛ²¹ku⁵³,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,485,word (written),字,个,,,,,,,,tʰiau²¹tsɿ⁵⁵,tʰi²¹o²¹tsɿ⁵⁵,tʰi²¹o²¹tsɿ⁵⁵,tsɿ⁵⁵,tʰi²¹u²¹tsɿ⁵⁵,tʰi²¹o²¹tsɿ⁵⁵,tʰiau²¹,tʰiu²¹tsɿ⁴⁴,tʰi²¹wu²¹tsɿ⁵⁵,tʰa²¹ɣu²¹tsɿ⁴⁴,tsɿ⁴⁴,tsɿ⁵⁵,tʰaɨ²¹tsɿ⁵⁵,tʰa²¹ɣɨ²¹tsɿ²¹,tʰa²¹ɣɨ²¹tsɿ⁵⁵,sɤ̪²¹,,su²¹tu⁵⁵,su²¹mi³³,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,496,boundary marker,边界记号,村里有三个__,,,,,,,,kɛ⁵⁵tɕʰi²¹a²¹gə⁵⁵,,tɕʰi²¹tsɿ²¹,,mi⁵⁵tsɿ²¹,mi⁵⁵tsɿ²¹,mi²⁴tsɿ²¹,kʰɨ⁴⁴tv̩²¹,me⁵³di²¹dzɿ⁵³,,ka⁴⁴ko³³,tɕi³³xu³³,mi²⁴tsɿ²¹,dʑi²⁴bɔ²¹mɛ³³tɕy³³xu³³,gɨ²⁴,kai³³ɕĩ⁵³,,jɛ²¹dʑi²¹,kɨ²¹kəŋ⁵³,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,498,gun,枪,他有三支__,,*[sənat˧],,,,,,tsʰiaŋ⁵⁵,tɕʰiaŋ⁵⁵,tɕʰiaŋ⁵⁵,,,tɕʰiaŋ⁵⁵,a⁵⁵to̠²¹bɛ³³lu³³,py²¹,tɕʰiaŋ³³,,tsʰiaŋ³³,tsʰv̩⁵⁵,tɕʰiaŋ⁵⁵,a⁵⁵tu̠²¹tsʰɔ⁵⁵,kʰv̩˞²¹m̩²¹tʰy³³,tɕʰiaŋ³³,,a⁵⁵to²¹ma²¹,naŋ⁵³,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266.2,501,arrow (head),箭头,个,ʔ-dzan¹,*C-can¹,,,,,,ta²¹na³³mi̤²¹¹n̩²¹dy⁵⁵,,ma²¹za²¹n̩²¹dy⁵⁵,,mɑ²¹zɑ²¹u²¹dy⁵⁵,,da²¹tɕiaŋ⁵⁵ə²¹di²⁴,tsɿ⁵³n̩²¹dy²⁴,tɕĩ⁵⁵tʰou²¹,,,,,mu²¹zɔ²¹ŋ̩²¹ga²¹,lo²¹kʰɛ˞²¹tɛ˞³³zo²¹,,,mu²¹jon²¹də⁵⁵,muɛ³³ɛ²¹mə²²kʰu³³dzu²¹,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,502,cage,笼,他有三个__,,,,,,,,ty⁵⁵,ty⁵⁵,kɛ²¹ty⁵⁵,,ty⁵⁵,,lo̠ŋ²¹tsɿ³³,a⁴⁴ni³³ty²⁴,loŋ²¹tsɿ²¹,by²⁴,loŋ²¹,lɔ²¹tsɿ³³,,ty⁵⁵,a⁵⁵ɲa³³ty⁵⁵y³³,lo²¹lo²¹,,kʰa³³lu⁵⁵,ka̠ʔ²¹fu³³,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,503,drum,鼓,他有三面__,,*tum/jum²,,,,,,ku²¹,ku²¹,ku²¹³,kv̩²¹,kv̩²¹,lo²¹ku²¹,kə³³,kv̩²¹,toŋ²¹koŋ²¹,ku²¹,kv̩²¹,ku³³,kɤ̪³³,kɤ̪³³,toŋ²¹toŋ²¹,,,koŋ⁵⁵,koŋ³³,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374.2,504,gong,铜锣,他有三面__,,*loŋ¹,,,,,,,,mɑŋ³³,mɑŋ³³,sɑŋ²¹lo̠²¹,sɑ⁵⁵lo²¹,kʰɛ²¹,,tʰa³³nɛ˞³³,tʰa³³nɛ˞³³,man³³,tʰɔ⁵⁵lɔ⁵⁵,kʰɛ²¹,kɤ̪³³tsʰɿ²¹,tʰɛ˞⁴⁵lɛ˞⁵³,mɑŋ³³,,jaŋ⁵⁵,zaŋ⁵³,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,505,town,城,那里有三座__,,*[mən],,,,,,tʂʰəŋ²¹ʂʅ³³,,tæ̠²¹pæ²¹,,,,tsʰəŋ²¹,tʂʰəŋ²¹ʂʅ³³,tʂʰə̃²¹,,,tsɛ²⁴,tʂɛ²⁴,,tʂʰəŋ²¹tsɿ³³,pa³³tsɿ³³,,,tsʰəŋ²¹,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,507,custom,风俗,村里有三个__,,*[li],,,,,,,,ɕiŋ³³,,pi⁵⁵ɕiŋ³³,,ɕĩ³³,tʂʰu³³,fəŋ³³su³³,a²¹di⁴⁴ɕĩŋ³³,ɕĩ⁴⁴,ɕɯ⁵⁵tu²¹,,ɕi³³,fəŋ²¹su³³,ɕĩŋ³³,,li⁵⁵ki³³,ɛ²¹li⁵³,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,508,ritual tree,龙树,村里有三棵__,,,,,,,,,,,,mi⁵⁵kʰɨ⁵⁵n̩²¹dzɿ⁵⁵,ni²¹mɑ³³dzɿ⁵⁵,mi²⁴kʰə³³dzɿ²⁴,nɛ²¹dzɿ²⁴,,nɛ²¹dzɿ²⁴,ʂan⁴⁴ʂən³³dzɿ³⁴,lɤ̪²¹ɕi³³dzei²⁴,mi²⁴kʰɤ̪³³dzɿ²⁴,lɤ̪²¹dzɿ²⁴,nɛi²¹dzɿ²⁴,,,nɛ²¹dʑi⁵⁵,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,509,invocation,祈祷,他的__很好,,*[ʃaŋ],,,,,,ʂa³³fv̩³³,,,kʰɛ²¹tɕi⁵⁵,kʰɑ²¹tɕi⁵⁵,dɑ²¹ɑ̃²¹,kʰɨ²¹tɕi³⁵,ta²¹pɛ²¹,,ne²¹pɛ˞⁴⁵,tao²¹kao⁴⁴,sa³³fv̩³³,sa²¹fv̩³³,sa²¹fv̩³³,,to²¹ko⁵³,,tə²¹ka⁵⁵tsʰa⁵⁵to³³,a²⁴ɣɨ³³xo²⁴,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374.1,510,bell,铃,他有三个__,,*m-ju¹,,,,,,tɕi⁵⁵sɛ⁵⁵nə⁵⁵,,,sy⁵⁵ly²¹,kʰu⁵⁵tʰɛ⁵⁵lɛŋ⁵⁵ɕɛ²¹,tsu⁵⁵lu⁵⁵,tʰəŋ⁵⁵ləŋ⁵⁵,pi⁴⁴tʂu⁴⁴,təŋ⁵⁵ləŋ⁵⁵,tʰiŋ⁴⁴liŋ⁴⁴,dʐv̩⁴⁴lv̩⁴⁴,wɛ⁵⁵lɛ⁵⁵,ʂɛ⁵⁵nɛ⁵⁵,ti⁵⁵tə⁵⁵,ʂɛ˞⁴⁵nɛ˞⁵³,xə³³lə³³lə³³,,xɛŋ⁵⁵,a²⁴tsu³³lu³³,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,513,pipe,烟筒,他有三个__,,*ʔ-gu¹ & *C-ʃukL,,,,,,jan³³tʰoŋ²¹,lao²¹piɛn⁵⁵tʰoŋ²¹,mən⁵⁵tʰoŋ²¹,lao²¹piɛn⁵⁵tʰoŋ²¹,mən⁵⁵tʰo̠ŋ²¹,mən⁵⁵tʰoŋ²¹,mən⁵⁵tʰo̠ŋ²¹,lao²¹pian⁴⁴tʰoŋ²¹,lao²¹pian⁴⁴tʰoŋ²¹,lao²¹pian⁴⁴tʰoŋ²¹,lao²¹pian⁴⁴tʰoŋ²¹,lɔ²¹mə⁵⁵tʰo²¹,mən⁵⁵tʰoŋ²¹,lɔ²¹pian⁵⁵tʰɔ²¹,lao²¹piɛn⁴⁴tʰoŋ²¹,jo³³jo³³ta⁵⁵tʰoŋ²¹tʰoŋ²¹,,a⁵⁵kʰɨ²¹a³³da³³,a²⁴lu³³sa²¹bo²⁴po̠²¹,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,537,tell,告诉,他__过,,,,be̠Hgu²,,,,bɛ̠³³gṳ²¹,biɛ̠³³wu²¹,bæ̠³³wu²¹,biɛ̠³³gṳ²¹,bi̠³³ɣʷo̠²¹,biɛ̠³³wu²¹,biɛ³³wu²¹,bɛ⁴⁴gv̩²¹,be⁴⁴gɨ²¹,be⁴⁴gɨ²¹,bɛ⁴⁴gu²¹,bei³³ɣə²¹,bi³³ɣɨ²¹,da²⁴da³³,bi³⁴gɨ²¹,bei⁵⁵gɨ³³,,bɛ̠³³gɨ²¹,tʰə²⁴,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719,545,grasp; grip,握(握刀把),他__过,,*na²,,,,,,tsa³³tɕɛ²¹,niɛ̠³³,tiɛ̠³³,vv̩⁵⁵tɕɛ²¹,vv̩⁵⁵tɕɛ²¹,vv̩⁵⁵tɕɛ²¹,ɲa³³,ti⁴⁴,vv̩²⁴,tɕɛ˞²¹,vv̩²⁴,tsu³³tsɛ²¹,nia²⁴,tɕi³³,ti̠⁴⁴,vv̩³³,,sɿ²¹,nɛ̠ʔ²¹,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
701.2,546,grab,抓住,他__过,,*s-mi¹,,,,,,tʂua³³tɕɛ²¹,vv̩⁵⁵tsɿ³³,vv̩⁵⁵tʂa²¹,,vv̩⁵⁵tɕɛ²¹,vv̩⁵⁵tɕɛ²¹,tsɿ³³dzɛ²¹,vv̩²⁴tʂɛ²¹,vv̩²⁴tɕɛ˞²¹,vv̩²⁴tʂʅ²¹,tsʰa³³,tsua³³tsɛ²¹,nia²⁴mɨ³³,tɕi³³wu³³,ga²⁴tʂʅ²¹,vv̩³³,,tsu³³,ga²⁴ta³³,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
701.01,552,catch; seize,捉 (捉鸡),他__过,,*s-mi¹,,,,,,tʂə²¹,,tso̠³³,,vv̩⁵⁵,,tsua³³,vv̩²⁴,tɕɛ˞²¹,tsu⁴⁴,tso⁴⁴,tsua³³,tsua³³,tsʰua³³,ga²⁴tʂʅ²¹,tsɤ̪²¹,,tsu³³,nɛ̠ʔ²¹,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
695,560,fold,折,他__过,pyak,*tupH,,,,,,tɕɛ⁵⁵,,tʂə²⁴,,vv̩⁵⁵ku³³,tsə²⁴,tsɛ⁵⁵,ɕy³³ka³³,tʂə²⁴,,tsʰɿ̠²¹,tɕa⁵⁵,tʂɛ²⁴,ty³³,tiɛ˞²⁴,dzɨ³³,,tɨ⁵⁵,da³³,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,625,dye,染 (染衣服),他__过,,,,,,,,ʐaŋ²¹,ʐan²¹,lv̩³³bɛ³³,sɛ²¹,zɿ²¹,zan²¹,zã²¹,sɛ²¹,ʝi³³,ha²¹,gɨ²¹,zei³³,zaŋ²¹,,tɕiaŋ³³,zei³³,,xu³³,fv̩³³,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,649,nail,钉(钉钉子),他__过,,,,,,,,tʰiɛ̠²¹,tʰiɛ̠²¹,ti²¹,tʰiɛ̠²¹,tʰi̠²¹,,tʰiɛ²¹,dɛ²¹,,tĩ⁴⁴,tĩ⁴⁴,tɕɛ⁴²,tʰi²¹,tsɛ̠²¹,,tĩ³³,,tʰɛ²¹,tiŋ²⁴,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,668,marry a husband,嫁,他__过,,,,,,,,gu²¹,pʰɨ²¹,pʰɛ²¹,pʰɨ²¹,xɑ⁵⁵,gu²¹,gu²¹,pʰɨ⁵³,gɨ²¹,gɨ²¹,gu²¹,gə²¹,fɤ̪⁵⁵dzɔ²¹,gɨ²¹,fɤ̪˞⁴⁵³,fv̩³³dza²¹,,wu⁵⁵kɛ³³,vv̩²⁴duɛ²⁴,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,682,like; enjoy,喜欢 (喜欢唱歌),他__过,m-ga²,,,,,,,sə²¹,sɛ²¹,sə²¹,,ni³³ɛ³³,tsu⁵⁵ti²¹,sɛ²¹,tʂʅ³³te⁵³,mɛ˞²¹,sɛ²¹,,pʰə²¹ni²⁴,pi⁵⁵ʂɛ˞²¹,ĩ³³,gɤ̪˞²⁴,kai³³,,i⁵⁵di²¹,dʑi³³ɕɛ²¹,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,687,be angry,生气,他__过,m-(t)sik,*ʔ-(d)zupH,,,,,,tsʰɿ²¹,hɑ²¹pʰɨ²¹,ʐʅ²¹tɕʰi⁵⁵,,xɑ²¹kv̩²¹,zu²¹,ha²¹pʰɨ²¹,kv̩⁴⁴ʂa⁵³,a³³tu⁴⁴kɛ˞⁵³,,ʐʅ³³tɕʰiɛ⁴⁴,tɕʰi³³zei²¹,xɔ²¹pʰɨ²¹,xuɛi²¹tə³³,a³³tu³³fɛ˞³³,xo²¹fɛ˞⁵³,,də³³mɨ³³,ni̠³³mo³³ma²¹mi²⁴,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
864,693,is not,不是(这不是我的),他__过,,,,ma²ŋa¹,,,,ma²¹ŋa⁵⁵,mɑ²¹ŋɑ⁵⁵,ma²¹ŋa⁵⁵,mɑ²¹ŋɑ⁵⁵,mɑ²¹ŋɑ⁵⁵,mɑ²⁵,maŋ³⁵,ma²¹ŋa²⁴,ma²¹ŋa²⁴,a²¹wõ²⁴,mɐ²¹ŋɐ²⁴,ma²¹ŋa²⁴,ma²¹ŋa²⁴,mɔ²⁴,a²¹ŋo²⁴,m̩²¹ŋa³³,,ma²¹ŋo⁵⁵,ma²¹ŋa²⁴,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,695,not have; lack; without,没有(我没有书),他__过,,,,ma²dʒaŋ¹,,,,ma²¹dʐu⁵⁵,mɑ²¹dʐu⁵⁵,ma²¹dʐu⁵⁵,mɑ²¹dʐu⁵⁵,mɑ²¹dzu⁵⁵,mɑ²¹dzu⁵⁵,ma²¹dzu²⁴,ma²¹dʐu²⁴,ma²¹dʐu²⁴,a²¹dʐa²⁴,mɐ²¹dʐu²⁴,ma²¹dza²⁴,ma²¹dza²⁴,ma²¹dza²⁴,a²¹dʐa²⁴,m̩²¹dzu³³,,ma²¹dʒa⁵⁵,ma²¹dza³⁵³,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,713,move back,退,他__过,,,,,,,,di³³,di³³,di³³,lɛ²¹,,,la²¹,ɛ̃²¹,a²¹nɛ˞³³kʰɛ˞⁴⁴,di³³,tʰuɛ⁴⁴,lɔ²¹,tɨ⁵⁵,dʑi²⁴,di²⁴,tə³³,,su³³mɨ⁵⁵,tʰoŋ²⁴kua²⁴,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660,714,flee; escape,逃,他__过,,*paw¹,,kʰu²gjɛ²,,,,kʰə̤²¹,kʰv̩²¹gɨ²¹,kʰv̩²¹,kʰv̩²¹gɨ²¹,kʰv̩²¹pɨ˞³³,,kʰə²¹pɛ˞³³,kᶠʰu²¹gɛ²¹,kʰo²¹gɛ˞²¹,kʰv̩²¹gɛ²¹,kᶠʰv̩²¹gɨ²¹,tʰɛ⁵⁵,kʰɨ²¹pɛ˞³³,kʰɤ̪²¹gɛ²¹,kᶠʰɤ̪˞²¹pɛ˞³³,pɛ˞⁵⁵gɛ˞²¹,,kʰɨ²¹gɛ²¹,kʰɨ³³gu²¹,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,718,stride,跨 (跨小沟),他__过,,,,,,,,pa̠³³,tɕʰa⁵⁵,tɕʰa⁵⁵,y⁵⁵,tɕʰa⁵⁵,tɕʰa⁵⁵,tɕa²¹,pɛ⁴⁴,tɕʰia⁴⁴,tɕʰia⁴⁴,,la⁵⁵,tɕa²¹,ŋa²¹,tɕʰa⁴⁵,tɕʰa³³,,gɨ³³,kʰaŋ²⁴,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
